name,Brand,Best Sellers Rank,weight,Laptop type,Laptop purpose,Screen Size,Hard Drive Size,Hard Drive Type,RAM speed,RAM size,RAM type,CPU,CPU rank,GPU,GPU performance,Optical Drive Type,Operating System,Number of USB 3.0 Ports,Number of USB 2.0 Ports,Date First Available,Customer Reviews,old_price,price
"2022 hp 15 laptop 11th gen i5-1135g7 16gb ram 1tb ssd, 15.6 micro-edge fhd display, webcam, hdmi, wi-fi, hp fast charge, premium light thin design, windows 10-free windows 11 update| rokc bundle ",hp,1113.0,1.6964354638,traditional,general,14.0,1024.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1135g7,748.0,intel uhd g7,5.3,Yes,windows,1.0,0.0,2021-11-02,5.0,739.0,739.0
"[windows 10] 2022 hp 15 full hd laptop, intel 4-core i5-1135g7(beat i7-8550u) 16gb ram 1tb ssd, webcam, 15.6"" ips micro-edge display, hdmi, wi-fi, fast charge, lightweight thin design, rokc mp bundle ",hp,1016.0,1.6964354638,traditional,general,14.0,1024.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,0.0,0.0,2021-11-02,4.5,739.0,739.0
"dell latitude 3000 3420 14"" notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1135g7 quad-core (4 core) 2.40 ghz - 8 gb ram - 256 gb ssd - black ",dell,382.0,1.5195344395,traditional,general,14.0,256.0,ssd,2.4,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-05-24,5.0,741.0,741.0
"asus vivobook 13 slate oled 2-in-1 laptop, 13.3â€ fhd oled touch display, intel pentium n6000 quad-core cpu, 8gb ram, 256gb pcie® 3.0 ssd, windows 11 home, black, t3300ka-dh26t ",asus,196.0,2.948350405,2 in 1,general,15.3,256.0,ssd,2.4,8.0,ddr4,intel pentium silver n6000,1736.0,intel uhd g7,5.3,No,windows,2.0,0.0,2021-11-22,4.1,743.0,743.0
"asus vivobook 15 oled k513 thin & light laptop, 15.6 oled display, intel i5-1135g7 cpu, intel iris xe graphics, 12gb ram, 512gb pcie ssd, fingerprint reader, windows 10 home, indie black, k513ea-ab54 ",asus,215.0,0.0635029318,traditional,general,15.3,512.0,ssd,3.2,12.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,2.0,2.0,2021-08-23,4.2,799.99,743.0
lenovo 11cr001yus m90q w10p i5 8gb 256gb 3yr ,lenovo,924.0,1.36077711,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,1081.0,intel uhd 600,1.8,No,windows,2.0,3.0,2021-02-12,5.0,1019.0,745.0
"dell latitude 7000 7410 14"" touchscreen rugged convertible 2 in 1 chromebook - full hd - 1920 x 1080 - intel core i5 10th gen i5-10310u quad-core (4 core) 1.70 ghz - 8 gb ram - 128 gb ssd - aluminium ",dell,703.0,1.3879926522,traditional,general,14.0,128.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 10310u,1081.0,intel uhd g7,5.3,No,chrome os,3.0,1.0,2021-06-07,4.6,745.0,745.0
"asus vivobook s ultra thin and portable laptop, intel core i7-8550u processor, 8gb ddr4 ram, 128gb ssd+1tb hdd, 15.6” fhd wideview display, asus nanoedge bezel, s510ua-ds71 ",asus,718.0,1.678291769,traditional,general,15.3,128.0,hybrid,4.0,8.0,ddr3,intel core i7 8550u,1175.0,intel iris 540,8.0,No,windows,2.0,2.0,2017-12-04,4.3,799.0,749.0
"samsung 13.3” galaxy book2 pro laptop computer, i5 / 8gb / 256gb, 12th gen intel core processor, evo certified, lightweight, 2022 model, graphite ",samsung,142.0,0.8708973504,traditional,general,13.3,512.0,ssd,4.0,8.0,lpddr5,intel core i5 1140g7,481.0,intel uhd 605,2.3,No,windows,0.0,0.0,2022-04-01,4.2,1099.0,749.0
"asus tuf 15.6"" fhd intel i5-11260h rtx 3050 512gb nvme m.2 ssd 8gb ram rgb - black ",asus,552.0,3.6604904259,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 11260h,481.0,intel uhd 605,2.3,No,windows,0.0,0.0,2021-10-05,4.0,749.0,749.0
"lenovo thinkbook 14 g3 acl 21a200cxus 14"" notebook - full hd - 1920 x 1080 - amd ryzen 5 5500u hexa-core (6 core) 2.10 ghz - 16 gb ram - 256 gb ssd - mineral gray ",lenovo,1239.0,1.4016004233,traditional,general,14.0,256.0,ssd,2.9110333333333336,16.0,lpddr4x,amd ryzen 5 5500u,603.0,amd radeon r2,1.0,No,windows,2.0,1.0,2021-10-18,4.2,749.0,749.0
"samsung galaxy book pro intel evo platform laptop computer 15.6"" amoled screen 11th gen intel core i5 processor 8gb memory 512gb ssd long-lasting battery, mystic silver ",samsung,356.0,1.0477983747,traditional,general,13.3,512.0,ssd,2.4,8.0,lpddr4x,intel core i5 1140g7,436.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-04-28,4.3,1099.0,749.0
"asus zenbook 14 ultra-slim laptop 14” fhd display, amd ryzen 5 5600h cpu, radeon vega 7 graphics, 8gb ram, 512gb pcie ssd, numberpad, windows 11 home, pine grey, um425qa-eh51 ",asus,411.0,2.3087851633,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 5600h,436.0,amd radeon rx vega 7,13.2,No,windows,3.0,0.0,2021-11-09,4.1,749.0,749.0
"acer aspire 5 a515-45-r3su slim laptop | 15.6"" full hd ips | amd ryzen 7 5700u octa-core mobile processor | 8gb ddr4 | 512gb nvme ssd | wifi 6 | backlit kb | windows 10 home ",acer,443.0,1.7599383956,traditional,general,14.0,512.0,ssd,1.8,8.0,ddr4,amd ryzen 7 5700u,477.0,intel uhd 605,2.3,No,windows,3.0,1.0,2021-05-23,4.5,749.0,749.0
"samsung galaxy book pro windows 11 intel evo platform laptop computer 15.6"" amoled screen 11th gen intel core i5 processor 8gb memory 512gb ssd long-lasting battery, mystic silver ",samsung,451.0,1.0477983747,traditional,general,13.3,512.0,ssd,2.6714285714285713,8.0,lpddr4,intel core i5 1140g7,695.0,intel uhd 605,2.3,No,windows,1.0,3.0,2021-10-05,4.6,798.0,749.0
"msi prestige 14 evo laptop: 14"" fhd ultra-thin bezel display, intel core i7-1195g7, intel iris xe, 16gb ram, 512gb nvme ssd, thunderbolt 4, win 10 home, intel evo, carbon gray (a11mo-052) ",msi,189.0,1.6193247609,traditional,general,15.6,512.0,ssd,4.267,16.0,lpddr4x,intel core i7 1195g7,695.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-09-08,4.4,949.0,749.0
"acer chromebook 714 cb714-1wt-534t 14"" touchscreen chromebook - 1920 x 1080 - core i5 i5-8250u - 8 gb ram - 64 gb flash memory - chrome os - intel uhd graphics 620 - in-plane switching (ips) tech ",acer,1159.0,2.3858958662,traditional,general,14.0,512.0,ssd,1.6,4.0,lpddr4,intel core i5 8250u,1184.0,intel uhd 620,5.3,No,chrome os,2.0,0.0,2019-08-29,5.0,749.0,749.0
"dell latitude 3000 3420 14"" notebook - hd - 1366 x 768 - intel core i5 11th gen i5-1135g7 quad-core (4 core) 2.40 ghz - 8 gb total ram - 256 gb ssd ",dell,776.0,1.7191150823,traditional,general,14.0,256.0,ssd,3.2,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,3.0,3.0,2022-02-22,3.0,749.0,749.0
"acer aspire 5 a517-52-58ul laptop | 17.3"" full hd ips display | 11th gen intel core i5-1135g7 | intel iris xe graphics | 8gb ddr4 | 512gb ssd | wifi 6 | fingerprint reader | bl keyboard | windows 11 ",acer,661.0,2.1409559864,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,3.0,1.0,2022-01-23,4.3,749.0,749.0
"2021 hp 15 laptop, amd ryzen 5 5500u(beat i7-1065g7) 16gb ram 1tb ssd 15.6 fhd display, webcam for zoom, hdmi, wi-fi, premium lightweight thin design, win 10 s-free windows 11 update| rokc bundle ",hp,837.0,1.6873636164,traditional,general,14.0,1024.0,ssd,2.4,64.0,ddr4,amd ryzen 5 5500u,603.0,amd radeon r2,1.0,No,windows,1.0,1.0,2021-08-25,4.3,750.0,750.0
"acer chromebook enterprise 515 laptop | intel core i3-1115g4 | 15.6"" full hd ips touch display | 8gb lpddr4x | 128gb nvme ssd | microsd | intel wi-fi 6 | backlit keyboard | chrome os | cb515-1wt-32rb ",acer,633.0,1.7009713875,traditional,general,14.0,128.0,ssd,2.4,8.0,ddr4,intel core i3 1115g4,1131.0,intel uhd g7,5.3,No,chrome os,3.0,0.0,2022-05-13,4.8,750.0,750.0
lenovo ideapad premium 17.3 hd+ led backlight laptop bundle woov accessory | amd ryzen 7 3700u | 12gb ddr4 | 512gb ssd+1tb hdd | media card reader | amd radeon vega 10 | windows 10 | platinum gray ,lenovo,1083.0,2.4493987980000003,traditional,general,14.0,1512.0,ssd,2.3,12.0,ddr4,amd ryzen 7 3700u,985.0,amd radeon rx vega 10,8.3,Yes,windows,2.0,1.0,2018-09-21,4.7,751.0,751.0
"asus vivobook flip 14 thin and light 2-in-1 laptop, 14” fhd touch display, amd ryzen 7 5700u, 8gb ram, 512gb ssd, stylus, windows 10 home, fingerprint reader, bespoke black, tm420ua-ds71t ",asus,416.0,1.5013907447,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 7 5700u,477.0,amd radeon r2,1.0,No,windows,1.0,1.0,2021-04-07,4.4,799.99,752.0
latitude 7420 i5/2.4 8gb 256gb w10p ,dell,1139.0,1.81436948,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,0.0,0.0,2021-03-05,5.0,754.0,754.0
"2019 dell inspiron 3593 laptop 15.6"", 10th generation core i7-1065g7 processor, 1tb hdd 16gb ddr4 ram, hdmi, wifi, bluetooth, windows 10, black ",dell,471.0,2.8530960073,traditional,general,14.0,1024.0,hdd,2.666,16.0,ddr4,intel core i7 1065g7,846.0,intel iris plus g4,7.2,No,windows,0.0,0.0,2019-10-09,4.1,755.0,755.0
"[windows 11]2022 hp 15 full hd laptop, intel 4-core i5-1135g7(beat i7-8550u) 16gb ram 512gb ssd, webcam, 15.6"" ips micro-edge display, hdmi, wi-fi, fast charge, lightweight thin design, rokc mp bundle ",hp,1226.0,2.3541444003000005,traditional,general,14.0,512.0,ssd,2.766666666666667,64.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,1.0,1.0,2021-11-02,4.3,759.0,759.0
"lenovo ideapad flex 5 15alc05 82hv003yus 15.6"" touchscreen convertible 2 in 1 notebook - full hd - 1920 x 1080 - amd ryzen 5 5500u hexa-core (6 core) 2.10 ghz - 8 gb ram - 512 gb ssd - graphite gray ",lenovo,1027.0,1.8007617089,2 in 1,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 5500u,603.0,amd radeon r2,1.0,No,windows,0.0,0.0,2022-01-11,4.5,759.0,759.0
"lenovo ideapad slim 7i 14.0"" laptop, 14.0"" fhd (1920 x 1080), intel core i7-1165g7 processor, 8gb ddr4 ram, 512gb nvme ssd storage, intel iris x graphics, windows 10 home, 82a6000bus, slate grey ",lenovo,595.0,1.3562411863,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1165g7,719.0,intel iris 540,8.0,No,windows,2.0,1.0,2021-03-17,5.0,759.0,759.0
"hp 15.6"" probook 450 g8 laptop, intel core i5-1135g7, 8gb ram, 256gb ssd, intel iris xe graphics, windows 10 pro (28k93ut#aba) ",hp,360.0,1.7417947008,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,2.0,1.0,2021-03-31,5.0,834.99,768.0
"msi gv63 15.6"" 144hz gaming laptop intel core i5-11400h gtx1650 8gb 512gb nvme ssd win11 - black (11sc-825) ",msi,1258.0,3.3520476143,traditional,gaming,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i5 11400h,472.0,nvidia geforce gtx 1650 ,31.3,No,windows,3.0,1.0,2022-05-06,5.0,769.0,769.0
"asus zenbook 13 oled ultra-slim laptop, 13.3” oled fhd nanoedge bezel display, amd ryzen 5 5500u, 8gb lpddr4x ram, 512gb pcie ssd, numberpad, wi-fi 5, windows 11 home, pine grey, um325ua-dh51 ",asus,684.0,0.8890410452,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 5 5500u,603.0,amd radeon rx 5500m,30.0,No,windows,3.0,1.0,2021-11-16,4.0,770.0,770.0
"lenovo thinkbook 14-iil 20sl0015us 14"" notebook - 1920 x 1080 - core i5 i5-1035g1 - 8 gb ram - 256 gb ssd - mineral gray - windows 10 pro 64-bit - intel uhd graphics - in-plane switching (ips) te ",lenovo,937.0,2.2679618500000003,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1035g1,934.0,intel uhd g7,5.3,No,windows,1.0,0.0,2020-03-25,5.0,772.0,772.0
latitude 5420 i5/2.4 16gb 512gb w10p ,dell,792.0,1.632932532,traditional,general,14.0,512.0,ssd,1.6,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,3.0,1.0,2021-02-18,4.8,773.0,773.0
"dell latitude 5000 5520 15.6"" notebook ",dell,1317.0,1.9958064280000003,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,0.0,0.0,2021-03-19,4.7,774.0,774.0
"thinkpad e15 g2, intel core i5-1135g7 (2.40ghz, 8mb), 15.6 1920x1080 non-touch, ",lenovo,940.0,2.3360007055000005,traditional,general,14.0,512.0,ssd,2.4,16.0,lpddr4x,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,2.0,1.0,2021-03-09,4.6,778.0,778.0
"lenovo thinkpad e15 g3 20yg00a9us 15.6"" notebook - full hd - 1920 x 1080 - amd ryzen 5 5500u hexa-core (6 core) 2.10 ghz - 8 gb ram - 256 gb ssd - black ",lenovo,1182.0,1.7009713875,traditional,general,14.0,256.0,ssd,2.4,8.0,ddr4,amd ryzen 5 5500u,603.0,amd radeon r2,1.0,No,windows,0.0,0.0,2021-10-15,4.5,779.0,779.0
"hp pavilion 15 laptop, 11th gen intel core i7-1165g7 processor, 16 gb ram, 512 gb ssd storage, full hd ips micro-edge display, windows 11 pro, compact design, long battery life (15-eg0025nr, 2021) ",hp,95.0,1.7508665482,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2021-10-05,4.4,944.99,780.0
"acer swift x sfx14-41g-r1s6 creator laptop | 14"" full hd 100% srgb | amd ryzen 7 5800u | nvidia rtx 3050ti laptop gpu | 16gb lpddr4x | 512gb ssd | wi-fi 6 | backlit kb | amazon alexa | windows 10 home ",acer,41.0,1.5013907447,traditional,general,14.0,512.0,ssd,3.4313684210526314,16.0,lpddr4,amd ryzen 7 5800u,380.0,nvidia geforce rtx 3050 ti ,40.8,No,windows,3.0,0.0,2021-06-01,4.4,1069.0,782.0
"lenovo ideapad 3 17iml05 81wc 17.3"" notebook, intel i7, 8gb memory, 256gb ssd, windows 10 (81wc0015us) ",lenovo,1073.0,0.45359237,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1065g7,846.0,intel uhd 605,2.3,Yes,uninstalled,3.0,1.0,2020-08-11,5.0,785.0,785.0
"acer enduro urban n3 eun314a-51w-51fp rugged laptop | 14"" full hd ips 450nit gorilla glass display | intel core i5-1135g7 | 8gb ddr4 | 512gb nvme ssd | wi-fi 6 | mil-std 810h | backlit kb | windows 11 ",acer,793.0,1.8551927933,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,4.0,0.0,2022-04-25,4.0,849.99,795.0
"msi modern 14 professional laptop: 14"" ips-level thin bezel display, intel core i5-1135g7, intel iris xe, 8gb ram, 512gb nvme ssd, win10, carbon gray (b11mo-207) ",msi,1110.0,1.1884120094,traditional,general,15.6,512.0,ssd,2.666,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,2.0,0.0,2021-03-23,1.0,795.0,795.0
"dell latitude 3310 core i5 8-8265u 8gb 256gb ss 13.3in w10 non-touch, cwkrt ",dell,617.0,1.587573295,traditional,general,14.0,512.0,ssd,1.6,8.0,ddr4,intel core i5 8265u,1159.0,intel uhd 605,2.3,No,windows,2.0,3.0,2020-02-12,4.0,796.0,796.0
"msi modern 14 14"" ultra thin & light business laptop: intel core i5-1235u iris xe 8gb 512gb nvme, 180-degree lay-flat, usb type-c w/ pd charging, microsd card reader, win 11 home: black c12m-032 ",msi,948.0,1.6828276927,traditional,general,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i5 1235u,586.0,intel iris 540,8.0,No,windows,1.0,2.0,2022-03-24,3.3,798.0,798.0
"msi modern 14 beige mousse 14"" ultra thin and light professional laptop intel core i5-1155g7 iris xe 8gb 512gb nvme ssd win10 (b11mo-857) ",msi,1084.0,1.9821986569,traditional,general,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i5 1155g7,743.0,intel iris xe max ,17.8,No,windows,2.0,1.0,2021-09-09,2.0,799.0,799.0
"gigabyte g5 gd - 15.6"" fhd ips anti-glare 144hz, intel core i5, nvidia geforce rtx 3050 laptop gpu 4gb gddr6, 16gb memory, 512gb ssd, win11 home, gaming laptop (g5 gd-51us123so) ",gigabyte,357.0,2.177243376,traditional,gaming,15.6,512.0,ssd,4.5,16.0,ddr4,intel core i5 11400h,472.0,nvidia geforce rtx 3050 ,40.0,No,windows,2.0,1.0,2022-01-18,4.4,999.0,799.0
"vivobook s 14 flip 14” fhd touch display, intel core i5-12500h cpu, 8gb ddr4 ram, 512gb ssd, numberpad, thunderbolt 4, windows 11 home, quiet blue, tp3402za-db51t ",asus,987.0,1.5013907447,2 in 1,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 12500h,292.0,intel iris xe max ,17.8,No,windows,1.0,1.0,2022-07-13,4.6,799.0,799.0
"samsung galaxy book pro windows 11 intel evo platform laptop computer 13.3"" amoled screen 11th gen intel core i7 processor 8gb memory 512gb ssd long-lasting battery, mystic blue ",samsung,637.0,0.8708973504,traditional,general,13.3,512.0,ssd,2.6714285714285713,8.0,lpddr4,intel core i5 1140g7,298.0,intel iris xe max ,17.8,No,windows,3.0,3.0,2021-10-05,4.7,849.0,799.0
"asus vivobook 17x laptop, 17.3” fhd display, amd ryzen 7 5800h cpu, amd radeon graphics, 8gb ram, 512gb ssd, fingerprint sensor, windows 11 home, quiet blue, s1703qa-ds71 ",asus,477.0,2.1001326731,traditional,general,15.3,512.0,ssd,2.666,8.0,ddr4,amd ryzen 7 5800h,298.0,amd radeon r2,1.0,No,windows,3.0,1.0,2022-07-13,4.7,799.0,799.0
"hp laptops for college student & business, 17 inch laptop fhd screen computer, 2022 newest updated, 11th gen intel core i5-1135g7, 32gb ram, 1tb ssd, fast charge, hdmi, webcam, windows 11, rokc mp ",hp,194.0,1.7009713875,traditional,general,14.0,1000.0,ssd,2.8188666666666666,32.0,ddr4,intel core i5 1135g7,748.0,intel hd ,0.9,No,windows,3.0,0.0,2022-07-28,4.7,799.0,799.0
"asus vivobook s 14 flip 14” wuxga 16:10 touch display, amd ryzen 7 5800h cpu, 8gb ram, 512gb ssd, numberpad, fingerprint sensor, windows 11 home, quiet blue, tn3402qa-as74t ",asus,943.0,1.5013907447,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 7 5800h,298.0,amd radeon r2,1.0,No,windows,2.0,1.0,2022-08-16,4.5,799.0,799.0
"acer swift 3 sf314-43-r6ne laptop | 14"" full hd ips | amd ryzen 7 5700u octa-core processor | amd radeon graphics | 16gb lpddr4x | 512gb ssd | wi-fi 6 | fingerprint reader | backlit kb | windows 11 ",acer,449.0,1.2020197805,traditional,general,14.0,512.0,ssd,2.9110333333333336,16.0,lpddr4x,amd ryzen 7 5700u,477.0,intel uhd 605,2.3,No,windows,3.0,0.0,2022-09-08,4.3,799.0,799.0
"msi gf65 thin 10ue gaming laptop: 15.6"" 144hz ips-level screen, intel 10th gen i5-10500h, nvidia geforce rtx3060, 512gb ssd, 8gb memory, black ",msi,270.0,1.859728717,traditional,gaming,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i5 10500h,664.0,nvidia geforce rtx 3060 ,55.0,No,windows,1.0,2.0,2021-05-01,4.1,799.0,799.0
"acer aspire 5 a517-53-5087 laptop | 17.3"" full hd ips display | 12th gen intel core i5-1235u | 16gb ddr4 | 512gb nvme ssd | 802.11ax wi-fi 6 | thunderbolt 4 | fingerprint reader | backlit keyboard ",acer,414.0,2.1999229945,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1235u,586.0,intel iris xe max ,17.8,No,windows,4.0,0.0,2022-05-09,5.0,799.0,799.0
"asus vivobook s 15 slim laptop, 15.6â€ fhd display, amd ryzenâ„¢ 7 5800h cpu, amd radeon graphics, 8gb ram, 512gb ssd, windows 11 home, fingerprint reader, indie black, s3502qa-ds71 ",asus,584.0,1.7009713875,traditional,general,15.3,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 7 5800h,298.0,amd radeon r2,1.0,No,windows,1.0,1.0,2022-05-04,5.0,849.99,807.0
"dell latitude 7410 14"" notebook - full hd - 1920 x 1080 - core i5 i5-10310u 10th gen 1.7ghz hexa-core (6 core) - 16gb ram - 512gb ssd ",dell,1292.0,1.3290256441,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 10310u,1081.0,intel uhd 605,2.3,No,windows,1.0,0.0,2020-06-16,4.0,815.0,815.0
dell latitude 5420 i5 11-1135 g7 8gb ,dell,636.0,1.632932532,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-01-21,3.6,816.0,816.0
dell g15 15.6 inch fhd 120hz led gaming laptop | amd ryzen 7 5800h processor | 8gb ram | 512gb ssd | nvidia geforce rtx 3050 ti | backlit keyboard | wi-fi 6 | windows 10 home | gray ,dell,373.0,2.4448628743,traditional,gaming,14.0,512.0,ssd,2.7887500000000003,8.0,sdram,amd ryzen 7 5800h,298.0,nvidia geforce rtx 3050 ti ,40.8,No,windows,0.0,1.0,2021-10-21,4.3,999.0,817.0
"lenovo thinkbook 14 g3 acl 21a2009dus 14"" notebook - full hd - 1920 x 1080 - amd ryzen 7 5700u octa-core (8 core) 1.80 ghz - 24 gb ram - 512 gb ssd - mineral gray ",lenovo,777.0,1.769010243,traditional,general,14.0,512.0,ssd,1.8,24.0,ddr4,amd ryzen 7 5700u,477.0,amd radeon r2,1.0,No,windows,0.0,2.0,2021-08-16,3.6,929.0,820.0
"acer chromebook enterprise spin 514 convertible laptop | intel core i3-1110g4 | 14"" fhd ips touch gorilla glass | 8gb lpddr4x | 128gb ssd | wi-fi 6 | backlit keyboard | chrome os | cp514-2h-39r7 ",acer,1005.0,1.3698489574,2 in 1,general,14.0,128.0,ssd,2.4,8.0,lpddr4x,intel core i3 1110g4,1642.0,intel uhd g7,5.3,No,chrome os,3.0,0.0,2022-03-28,4.0,821.0,821.0
"acer spin 3 convertible laptop, 14"" full hd ips touch,intel core i5-1035g1,a8gb lpddr4,256gb nvme ssd,wifi 6, backlit kb,fingerprint reader,rechargeable active stylus,win 10 pro,sp314-54n-53bf,silver ",acer,976.0,1.5013907447,traditional,general,14.0,512.0,ssd,3.6,8.0,lpddr4,intel core i5 1035g1,934.0,intel uhd 605,2.3,No,windows,3.0,0.0,2020-08-06,4.4,821.0,821.0
"lenovo thinkpad e15 gen 2 business laptop, 15.6"" full hd display, intel core i5-1135g7 processor, 16gb ram, 512gb ssd, wi-fi 6, hdmi, webcam, windows 11 professional, black ",lenovo,441.0,1.678291769,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,3.0,1.0,2022-07-08,4.3,898.0,822.0
"lenovo thinkbook 14 g2 itl 20vd016uus 14"" notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1135g7 quad-core (4 core) 2.40 ghz - 8 gb ram - 256 gb ssd - mineral gray ",lenovo,1227.0,1.4016004233,traditional,general,14.0,256.0,ssd,2.4,8.0,ddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,0.0,0.0,2022-01-12,4.4,823.0,823.0
"asus tuf gaming f17 gaming laptop, 17.3"" 144hz fhd ips-type display, intel core i5-11400h processor, geforce rtx 3050, 8gb ddr4 ram, 512gb pcie ssd, wi-fi 6, windows 11 home, fx706hcb-es51 ",asus,96.0,2.5990842801000005,traditional,gaming,15.3,512.0,ssd,4.5,8.0,ddr4,intel core i5 11400h,472.0,nvidia geforce rtx 3050 ,40.0,No,windows,3.0,0.0,2022-02-18,4.4,899.99,824.0
"asus zenbook 14 ultra-slim laptop 14” full hd nanoedge display, intel core i5-1135g7, 8gb ram, 512gb pcie ssd, numberpad, thunderbolt 4, windows 10 home, ai noise-cancellation, pine grey, ux425ea-eh51 ",asus,639.0,1.1702683146,traditional,general,15.3,512.0,ssd,2.6714285714285713,8.0,lpddr4,intel core i5 1135g7,748.0,intel iris xe max ,17.8,No,windows,3.0,1.0,2021-03-21,4.4,829.0,829.0
"acer nitro 5 an517-41-r7ey gaming laptop, amd ryzen 5 5600h hexa-core processor | nvidia geforce gtx 1650 | 17.3"" fhd ips display | 8gb ddr4 | 512gb nvme ssd | wifi 6 | backlit keyboard ",acer,430.0,2.6988746015,traditional,gaming,14.0,512.0,ssd,3.2,8.0,ddr4,amd ryzen 5 5600h,436.0,nvidia geforce gtx 1650 ,31.3,No,windows,4.0,0.0,2021-06-13,4.3,831.0,831.0
